age,ed,employ,address,income,debtinc,creddebt,othdebt,default
48,1,20,26,40,10.4,1.439316,2.720684,0
28,1,4,4,38,3.4,0.476794,0.815206,0
26,2,6,8,43,7.7,2.237955,1.073045,0
47,2,8,7,50,14.4,4.783491,2.416509,0
26,3,1,1,41,12.9,2.023622,3.265378,1
26,1,3,2,36,8.6,1.938808,1.157192,0
38,3,6,8,63,4.5,1.903889,0.931111,0
24,1,4,2,29,19.2,3.088987,2.479013,0
32,1,2,2,41,4.4,0.657308,1.146692,0
40,2,6,7,58,26.3,4.912767,10.341233,1
40,3,4,4,56,1.2,0.24456,0.42744,0
31,2,1,1,33,25.6,4.823121,3.624879,1
42,1,11,14,45,23.6,7.197756,3.422244,0
28,1,5,3,34,7.9,1.404454,1.281546,0
29,1,0,0,47,8.9,1.703403,2.479597,1
36,2,4,5,59,10.5,2.622205,3.572795,0
24,1,3,4,27,3.0,0.412903,0.397097,0
52,3,19,20,79,9.2,3.4698,3.7982,0
28,1,2,3,30,8.5,0.809716,1.740284,0
23,1,0,0,26,19.9,3.322156,1.851844,0
41,1,9,7,52,5.8,1.283797,1.732203,0
29,2,1,1,41,15.0,2.401385,3.748615,0
38,3,1,1,66,29.7,8.688391,10.913609,0
45,1,10,9,51,17.3,3.614981,5.208019,1
29,1,6,4,29,9.1,1.082678,1.556322,0
26,1,2,1,37,25.2,6.274019,3.049981,0
33,3,5,6,43,8.9,2.528107,1.298893,0
39,1,0,0,44,4.1,0.780765,1.023235,0
36,1,5,5,45,11.1,3.254609,1.740391,0
24,4,1,1,63,16.1,6.770404,3.372596,0
24,4,2,2,54,9.3,1.554603,3.467397,0
28,1,5,7,28,1.1,0.203743,0.104257,0
30,2,1,1,41,4.1,0.879224,0.801776,0
31,1,7,6,41,18.1,3.053473,4.367527,0
25,2,1,1,44,8.5,2.294167,1.445833,0
50,1,17,9,64,24.5,10.864569,4.815431,0
41,2,9,11,51,14.8,3.075828,4.472172,0
40,2,5,4,64,8.0,1.881581,3.238419,1
25,1,3,3,43,7.5,1.024217,2.200783,0
26,2,1,1,48,13.4,3.651689,2.780311,0
34,2,9,9,53,23.8,7.656862,4.957138,1
24,1,2,2,28,20.1,2.057766,3.570234,1
48,1,19,12,52,2.7,0.774737,0.629263,0
35,2,5,7,48,17.0,5.400142,2.759858,0
44,1,2,1,52,12.1,3.526272,2.765728,0
46,2,13,19,64,11.8,2.666227,4.885773,1
39,1,7,9,45,17.4,3.55492,4.27508,0
39,1,5,3,38,10.4,2.33585,1.61615,0
31,3,8,5,48,3.1,0.907635,0.580365,0
40,1,9,10,37,7.9,1.032429,1.890571,0
43,3,14,17,64,14.4,5.850986,3.365014,0
30,1,8,11,49,10.2,1.728624,3.269376,0
31,1,4,4,30,32.5,6.246384,3.503616,0
31,2,7,10,41,32.4,4.406971,8.877029,1
29,1,6,3,44,8.0,1.297823,2.222177,1
45,1,12,7,61,13.0,4.824023,3.105977,0
35,2,3,3,43,8.4,1.233264,2.378736,0
32,3,4,4,55,16.4,5.561863,3.458137,0
28,1,1,1,47,11.7,2.819296,2.679704,0
32,3,8,11,56,9.8,1.693435,3.794565,0
31,1,0,0,45,6.7,1.841649,1.173351,0
24,1,0,0,38,6.0,0.991856,1.288144,0
34,2,4,3,45,9.1,1.265883,2.829117,1
48,3,7,8,48,0.4,0.108507,0.083493,0
39,4,6,5,62,6.4,1.237891,2.730109,0
28,2,7,7,31,18.6,3.614937,2.151063,0
42,3,15,19,70,8.3,2.302929,3.507071,1
28,1,4,4,42,10.3,1.794516,2.531484,0
35,1,10,13,30,30.6,4.136967,5.043033,1
35,1,3,4,34,3.4,0.474881,0.681119,0
53,1,6,7,55,20.2,5.219369,5.890631,1
50,3,4,2,84,25.1,9.552953,11.531047,0
31,1,6,6,33,5.4,0.788672,0.993328,0
35,1,2,1,43,7.7,1.240385,2.070615,0
24,2,3,2,48,4.7,1.047002,1.208998,0
28,2,6,4,52,20.2,3.498481,7.005519,0
25,1,3,3,26,18.7,2.156131,2.705869,1
51,4,3,3,89,10.5,4.300185,5.044815,0
44,1,7,7,34,27.7,3.637172,5.780828,0
45,2,13,9,54,6.7,1.981715,1.636285,0
40,2,10,6,58,16.5,3.84476,5.72524,0
24,1,3,3,24,11.0,1.176825,1.463175,0
47,2,7,9,48,22.3,3.858361,6.845639,1
37,2,4,4,40,5.7,1.130718,1.149282,0
34,2,1,1,53,7.2,2.431088,1.384912,0
44,1,11,8,58,10.5,2.940109,3.149891,0
37,1,2,2,47,6.3,1.532648,1.428352,0
26,1,0,0,25,19.4,1.968724,2.881276,1
24,2,2,1,49,7.0,2.114028,1.315972,0
53,1,6,7,52,13.4,4.589215,2.378785,0
26,2,3,2,33,17.4,3.532581,2.209419,0
49,2,1,1,65,4.8,0.963696,2.156304,0
51,2,12,7,59,5.5,0.989516,2.255484,0
31,4,0,0,57,6.0,1.980705,1.439295,0
27,1,6,8,32,15.1,3.022036,1.809964,0
45,1,3,3,59,13.9,4.738231,3.462769,0
27,1,3,2,47,6.7,1.478044,1.670956,0
37,1,2,2,33,8.0,1.353574,1.286426,0
34,2,4,3,39,16.8,3.495178,3.056822,0
22,2,2,2,37,3.7,0.825027,0.543973,0
34,1,9,8,48,9.9,2.484399,2.267601,1
38,2,1,1,36,9.7,1.493578,1.998422,0
47,2,17,10,62,9.1,1.867757,3.774243,0
21,1,0,0,41,11.7,2.940835,1.856165,0
34,4,8,10,51,12.0,2.221995,3.898005,0
36,1,8,4,31,2.6,0.318012,0.487988,0
25,3,4,5,40,9.7,1.24042,2.63958,0
31,4,3,3,72,7.2,2.432258,2.751742,1
25,3,2,3,55,3.3,0.936925,0.878075,0
37,2,12,9,44,10.9,1.687997,3.108003,0
42,4,4,3,64,9.8,2.965735,3.306265,0
41,1,5,3,37,33.3,6.401315,5.919685,1
46,1,5,6,63,12.9,3.793171,4.333829,0
43,3,4,3,72,4.1,0.913905,2.038095,0
37,1,3,2,50,18.5,4.65626,4.59374,1
26,1,1,1,35,13.3,2.139153,2.515847,0
45,3,17,22,75,2.2,0.54538,1.10462,0
34,4,5,6,44,5.0,1.430669,0.769331,0
28,3,6,5,40,6.3,1.616039,0.903961,0
24,1,4,4,38,23.0,3.784741,4.955259,0
32,2,1,1,36,18.6,2.638631,4.057369,0
37,5,2,2,72,7.5,2.292893,3.107107,0
41,1,11,9,51,6.9,1.770118,1.748882,0
20,2,1,1,33,17.3,1.774213,3.934787,0
46,3,2,2,46,4.9,1.129984,1.124016,0
42,2,10,15,48,36.6,8.666269,8.901731,1
25,2,4,3,50,8.1,1.357259,2.692741,0
24,1,2,1,33,6.2,0.776676,1.269324,0
24,2,1,1,31,3.6,0.721726,0.394274,1
28,1,3,2,35,10.4,1.21267,2.42733,0
24,3,4,3,39,2.7,0.452373,0.600627,0
38,2,8,6,49,8.7,1.583093,2.679907,0
21,1,0,0,29,12.0,1.373809,2.106191,0
24,1,1,1,44,2.3,0.391955,0.620045,0
37,4,3,3,62,3.6,1.523283,0.708717,0
41,1,12,11,44,12.3,2.552728,2.859272,1
48,1,9,8,45,19.6,2.82063,5.99937,1
39,4,7,9,46,4.5,1.376634,0.693366,0
32,2,8,4,36,13.0,1.582055,3.097945,0
39,1,10,11,48,16.5,2.783646,5.136354,0
29,1,7,6,41,5.8,0.896123,1.481877,0
39,2,10,14,51,6.5,1.320759,1.994241,0
32,1,0,0,29,23.3,3.544276,3.212724,0
25,1,1,1,36,18.1,2.580517,3.935483,1
50,1,19,28,36,12.1,2.286221,2.069779,0
52,4,24,27,76,8.2,4.210372,2.021628,0
36,1,7,6,54,5.5,1.065566,1.904434,0
39,4,5,5,71,2.5,0.730153,1.044847,1
39,1,10,6,54,5.5,1.362008,1.607992,0
24,1,2,1,31,3.9,0.719814,0.489186,0
28,2,7,4,35,13.5,2.60502,2.11998,0
52,2,3,2,67,4.5,1.262567,1.752433,0
29,1,4,6,48,6.9,2.213311,1.098689,0
48,2,3,4,47,14.1,2.619559,4.007441,0
27,1,1,1,32,12.5,1.223631,2.776369,0
38,1,14,10,30,0.6,0.071135,0.108865,0
38,1,3,4,49,7.7,1.818247,1.954753,0
45,1,10,7,45,20.9,2.880667,6.524333,0
29,4,7,10,56,1.6,0.404408,0.491592,0
34,1,9,10,32,3.8,0.510772,0.705228,0
36,1,0,0,44,5.7,0.982891,1.525109,0
38,1,4,4,50,25.3,7.795278,4.854722,1
31,3,1,1,60,2.5,0.858689,0.641311,0
39,1,8,5,38,12.9,3.09651,1.80549,1
36,1,11,11,37,23.1,4.08464,4.46236,1
30,4,0,0,67,21.4,8.507502,5.830498,0
27,1,1,1,36,12.9,1.882733,2.761267,1
39,1,7,4,48,2.7,0.791757,0.504243,0
41,1,15,14,49,5.6,1.196009,1.547991,0
37,2,13,7,54,6.5,1.504813,2.005187,0
23,2,1,1,36,7.8,1.543241,1.264759,0
24,2,3,2,33,5.0,1.123786,0.526214,0
39,3,12,15,53,3.0,1.070975,0.519025,1
30,1,3,4,47,3.7,0.783176,0.955824,0
39,3,3,4,51,17.0,2.666963,6.003037,1
32,2,2,1,35,9.6,1.725753,1.634247,1
26,1,4,5,39,7.9,1.975497,1.105503,0
31,2,3,3,43,8.9,2.061121,1.765879,0
24,2,1,1,29,5.6,0.745528,0.878472,0
39,2,9,5,54,15.0,3.709109,4.390891,0
27,2,5,4,41,13.0,2.807774,2.522226,0
36,1,7,4,41,17.3,4.212601,2.880399,1
33,4,8,12,48,9.7,2.814885,1.841115,0
28,3,7,6,36,9.1,1.662923,1.613077,0
30,4,5,4,52,11.7,2.779271,3.304729,1
39,1,5,6,40,9.4,1.673896,2.086104,0
24,3,3,4,52,10.5,3.051337,2.408663,0
37,2,10,10,50,13.2,3.005976,3.594024,0
26,1,6,5,35,5.4,0.719848,1.170152,0
35,2,7,6,51,1.7,0.351704,0.515296,0
40,1,4,6,46,8.6,2.012061,1.943939,0
35,2,6,6,36,8.5,1.887842,1.172158,0
29,1,5,5,33,7.8,1.165884,1.408116,0
29,2,5,4,35,26.0,5.584093,3.515907,1
53,2,11,8,58,10.8,3.31978,2.94422,0
25,4,3,4,41,12.9,2.968517,2.320483,0
44,1,2,2,58,11.1,3.917685,2.520315,0
24,3,3,3,32,12.8,1.555602,2.540398,0
27,4,3,4,52,9.6,1.717624,3.274376,0
33,1,3,2,48,7.2,1.294204,2.161796,1
27,2,3,3,50,16.5,5.446225,2.803775,0
56,2,21,27,50,3.7,0.807921,1.042079,0
28,1,7,9,38,15.4,2.393859,3.458141,0
21,2,1,1,42,5.4,1.044568,1.223432,0
35,1,9,6,36,2.6,0.558989,0.377011,0
29,2,4,3,40,2.5,0.561376,0.438624,0
22,1,0,0,43,2.6,0.394694,0.723306,0
44,2,6,8,69,2.3,0.808694,0.778306,0
30,1,3,4,47,13.0,2.465702,3.644298,0
41,1,6,9,41,4.0,1.011471,0.628529,0
36,1,12,14,41,13.0,1.902063,3.427937,1
38,2,5,7,43,12.9,3.653544,1.893456,0
32,3,8,11,46,10.9,1.585645,3.428355,1
52,1,8,6,55,3.5,0.925198,0.999802,0
39,1,9,12,38,5.5,1.312472,0.777528,0
27,1,4,6,36,8.4,0.960391,2.063609,0
47,1,20,13,61,9.1,2.555153,2.995847,0
26,1,1,1,45,9.7,1.496837,2.868163,0
38,1,10,11,36,6.9,1.602684,0.881316,0
27,3,2,2,33,5.5,0.715337,1.099663,0
50,4,20,22,81,12.4,5.324723,4.719277,0
35,1,8,5,44,1.1,0.290184,0.193816,0
29,1,8,6,28,8.0,1.299131,0.940869,0
25,1,4,4,25,7.8,0.923833,1.026167,0
46,2,4,6,50,10.5,2.438435,2.811565,0
27,2,1,1,47,0.8,0.140867,0.235133,0
40,2,7,9,55,10.2,3.620722,1.989278,1
36,2,13,12,60,6.7,1.511324,2.508676,0
54,3,24,32,69,20.9,5.569422,8.851578,0
41,1,15,9,54,21.7,5.203308,6.514692,0
51,1,9,12,60,9.3,3.727425,1.852575,0
29,3,3,2,56,36.6,8.139093,12.356907,1
44,1,16,11,53,25.1,4.149518,9.153482,0
31,1,1,1,38,12.1,1.845546,2.752454,0
26,1,0,0,36,8.6,1.237508,1.858492,1
29,1,6,4,48,41.3,6.236474,13.587526,1
39,2,13,13,36,17.3,3.39837,2.82963,0
25,1,1,1,43,7.0,1.228389,1.781611,0
39,2,4,5,54,21.3,3.922579,7.579421,0
32,1,2,2,40,7.5,1.382709,1.617291,0
41,2,6,9,44,15.3,4.574573,2.157427,0
29,2,5,7,35,14.2,2.027552,2.942448,0
43,1,7,7,42,5.8,1.671777,0.764223,0
31,1,8,6,34,17.6,3.050162,2.933838,1
24,4,4,2,46,29.7,8.702804,4.959196,0
29,1,1,1,37,4.0,0.748749,0.731251,1
29,2,0,0,48,6.8,2.262644,1.001356,1
40,1,0,0,32,10.0,0.97635,2.22365,0
24,4,2,1,40,7.7,1.367114,1.712886,1
24,1,3,3,39,12.1,1.469472,3.249528,1
47,1,12,14,43,1.5,0.252429,0.392571,0
29,3,6,5,44,4.4,1.216975,0.719025,0
40,2,11,11,65,14.7,4.955374,4.599626,0
39,2,5,6,37,8.1,1.944042,1.052958,0
34,1,5,4,29,3.0,0.481325,0.388675,0
35,1,4,5,38,8.0,1.705754,1.334246,0
45,2,10,8,64,7.0,2.732853,1.747147,0
31,5,5,3,70,9.0,2.683977,3.616023,1
25,2,4,4,33,7.2,1.062605,1.313395,0
22,1,1,1,36,2.4,0.389756,0.474244,0
25,5,4,5,40,1.7,0.292687,0.387313,0
22,2,0,0,47,29.7,8.986092,4.972908,1
31,1,4,3,51,11.2,2.674703,3.037297,0
31,1,2,2,31,12.4,2.03856,1.80544,0
33,1,1,1,43,17.0,4.362494,2.947506,0
30,1,2,1,42,3.7,0.922435,0.631565,0
32,2,9,6,56,5.1,1.283407,1.572593,0
41,1,5,4,53,4.9,1.463618,1.133382,0
27,1,0,0,44,10.5,2.814484,1.805516,0
21,2,1,1,37,10.2,2.050635,1.723365,0
34,2,8,6,39,8.6,2.209856,1.144144,0
27,1,3,2,34,6.4,0.888979,1.287021,0
27,1,1,1,42,4.3,0.824903,0.981097,0
35,3,2,2,65,6.7,1.799968,2.555032,0
35,1,8,5,47,0.7,0.111927,0.217073,0
32,1,6,4,37,2.7,0.637682,0.361318,0
42,2,5,3,66,4.5,1.092201,1.877799,0
33,1,4,2,43,7.8,1.504314,1.849686,1
39,1,2,3,50,13.2,2.131562,4.468438,0
53,1,5,5,60,27.7,8.720938,7.899062,1
29,1,3,2,48,2.9,0.600997,0.791003,1
42,2,1,1,47,5.0,0.710573,1.639427,0
23,3,3,2,44,5.5,1.155155,1.264845,0
33,2,8,12,52,7.3,2.552947,1.243053,0
34,4,10,11,50,32.3,6.517618,9.632382,0
35,2,6,4,50,7.0,1.549166,1.950834,0
34,2,8,10,61,11.0,4.076861,2.633139,0
29,1,6,5,32,23.3,4.714167,2.741833,1
26,4,2,1,62,10.5,3.218653,3.291347,1
37,2,12,15,63,15.0,4.058955,5.391045,0
25,1,0,0,26,2.5,0.203657,0.446343,0
34,1,11,10,37,11.5,2.431852,1.823148,0
29,2,4,4,40,5.9,1.523046,0.836954,0
30,1,5,4,33,8.5,1.038336,1.766664,0
30,2,4,6,52,13.2,4.803216,2.060784,0
32,2,4,2,32,5.8,0.57372,1.28228,0
45,1,15,21,41,5.6,0.731991,1.564009,0
28,1,7,4,43,0.6,0.169999,0.088001,0
46,1,17,25,52,6.7,1.686841,1.797159,0
29,1,3,3,46,16.4,4.473976,3.070024,1
34,1,1,1,31,6.8,1.421982,0.686018,0
47,1,1,1,57,11.3,3.140899,3.300101,0
22,1,3,4,27,23.1,3.458607,2.778393,1
30,1,4,4,30,2.5,0.365032,0.384968,0
34,1,10,6,33,14.3,2.369205,2.349795,1
46,1,2,1,51,7.7,1.605512,2.321488,0
37,1,12,16,46,4.9,1.188465,1.065535,0
34,1,10,7,47,4.2,1.223282,0.750718,0
36,2,3,4,38,16.9,2.040189,4.381811,0
46,3,12,16,79,5.4,1.574968,2.691032,0
30,2,7,5,55,2.0,0.388988,0.711012,0
41,1,9,9,55,8.5,3.242124,1.432876,0
35,1,11,16,49,3.6,0.530146,1.233854,0
47,1,7,5,60,23.1,5.051839,8.808161,1
38,2,11,11,52,17.1,5.90487,2.98713,0
45,1,14,18,55,5.6,1.065551,2.014449,0
40,3,2,2,67,7.9,2.935834,2.357166,0
50,1,20,25,52,9.6,1.774834,3.217166,0
23,1,1,1,40,5.6,1.532487,0.707513,0
21,4,1,1,49,10.5,2.200074,2.944926,0
34,1,5,5,47,12.4,2.805505,3.022495,1
36,2,3,4,46,2.8,0.604938,0.683062,0
48,1,16,10,36,10.8,1.4825,2.4055,0
30,1,1,1,43,18.9,3.519233,4.607767,0
37,3,7,9,40,19.2,2.543,5.137,1
45,1,9,8,52,16.8,4.0554,4.6806,0
29,1,3,3,42,17.3,4.059183,3.206817,0
27,1,1,1,26,5.0,0.50516,0.79484,0
42,2,7,8,52,5.1,1.248862,1.403138,0
31,4,6,6,46,2.4,0.558881,0.545119,0
40,1,11,6,37,1.6,0.216922,0.375078,0
45,2,6,5,50,16.4,3.232603,4.967397,0
44,4,1,1,48,11.5,1.789987,3.730013,0
21,1,1,1,30,7.0,0.761185,1.338815,0
36,2,1,1,58,8.4,3.269125,1.602875,0
40,1,13,12,39,7.5,1.79914,1.12586,0
29,2,7,6,34,5.8,0.651902,1.320098,0
37,3,6,8,59,4.1,1.523562,0.895438,0
38,1,12,11,32,7.7,1.533473,0.930527,0
32,2,6,5,34,4.4,0.572604,0.923396,0
40,1,13,19,49,19.8,4.909737,4.792263,0
41,2,12,12,44,10.8,2.158018,2.593982,1
32,1,1,1,51,13.3,3.523234,3.259766,0
25,2,1,1,33,11.2,2.476019,1.219981,0
46,1,13,8,63,1.7,0.514935,0.556065,0
46,1,4,4,39,7.8,0.95665,2.08535,0
40,2,1,1,61,0.9,0.242979,0.306021,0
24,2,2,2,50,5.0,0.862107,1.637893,0
29,3,6,8,57,19.9,6.603657,4.739343,0
36,1,7,7,31,5.6,1.067879,0.668121,0
27,1,5,3,44,7.8,1.344141,2.087859,0
43,3,13,12,78,13.7,4.217702,6.468298,0
35,2,9,5,56,4.2,1.045844,1.306156,0
29,1,1,1,28,15.6,2.523899,1.844101,1
26,1,2,2,39,9.8,2.415316,1.406684,0
28,1,2,3,26,6.6,1.022312,0.693688,0
50,3,20,14,49,5.6,0.84885,1.89515,1
48,1,2,2,37,11.2,1.68013,2.46387,0
48,1,4,6,37,4.3,0.838897,0.752103,0
32,1,2,3,43,14.1,4.010064,2.052936,1
47,1,5,6,39,7.2,1.13845,1.66955,0
31,1,7,6,34,2.6,0.572161,0.311839,0
48,1,12,14,64,3.7,1.529058,0.838942,0
37,1,7,7,40,14.3,3.216418,2.503582,0
24,2,3,4,47,9.5,2.656466,1.808534,0
26,2,2,2,40,41.3,9.842353,6.677647,1
33,2,7,5,43,4.1,1.12597,0.63703,1
45,2,6,5,48,23.3,6.006552,5.177448,0
36,1,10,6,42,10.4,1.840202,2.527798,1
24,1,2,2,32,13.7,2.188454,2.195546,1
23,2,2,2,33,12.4,1.61555,2.47645,1
49,2,7,4,50,3.4,1.066073,0.633927,0
24,4,0,0,51,2.2,0.412039,0.709961,0
26,1,2,2,29,10.3,1.670198,1.316802,1
48,3,18,14,54,8.0,2.527556,1.792444,0
37,4,12,9,75,16.1,5.018702,7.056298,0
34,2,7,6,44,12.7,1.711212,3.876788,0
49,2,5,3,73,10.5,4.804328,2.860672,0
38,1,10,8,45,12.4,2.591988,2.988012,0
41,2,10,6,54,11.4,3.723511,2.432489,0
44,1,12,10,52,1.3,0.369826,0.306174,0
32,1,3,2,34,5.8,1.035756,0.936244,1
52,1,7,4,60,6.4,1.372484,2.467516,0
44,1,11,7,51,4.8,1.105928,1.342072,0
28,1,4,3,33,5.0,0.591729,1.058271,0
37,1,11,14,52,12.4,3.580153,2.867847,0
34,4,6,6,48,14.0,3.32733,3.39267,0
34,2,11,11,43,23.3,5.703532,4.315468,0
38,1,2,2,49,9.9,1.562268,3.288732,1
24,1,2,2,36,23.1,3.373003,4.942997,1
42,2,15,21,48,10.3,2.160926,2.783074,0
31,2,8,10,51,14.2,2.911901,4.330099,0
43,2,6,6,67,6.1,2.334265,1.752735,0
47,3,14,14,62,9.1,2.1773,3.4647,0
34,1,11,8,44,16.1,2.613438,4.470562,0
35,3,5,3,41,9.6,2.738945,1.197055,1
31,1,5,3,49,5.6,1.248809,1.495191,0
29,3,3,2,62,5.4,1.719659,1.628341,0
36,1,1,1,35,15.0,1.953254,3.296746,0
25,3,3,3,51,12.2,2.820604,3.401396,0
31,3,2,3,36,4.9,1.000801,0.763199,0
30,2,3,2,53,10.3,3.028913,2.430087,0
30,1,7,6,29,4.7,0.448351,0.914649,0
43,4,10,14,84,2.0,1.123609,0.556391,0
36,2,7,9,46,5.4,1.261556,1.222444,0
33,1,3,3,29,2.5,0.425874,0.299126,0
41,3,14,15,55,3.5,1.155203,0.769797,0
20,1,1,1,24,4.1,0.52009,0.46391,0
24,1,3,3,30,4.1,0.423439,0.806561,0
28,1,7,10,29,28.5,4.726239,3.538761,0
37,3,0,0,58,13.2,4.034253,3.621747,0
38,2,12,15,40,2.2,0.352063,0.527937,0
37,2,7,6,62,13.6,4.77872,3.65328,0
33,2,3,4,47,11.1,3.558313,1.658687,0
24,1,1,1,30,17.5,2.611213,2.638787,1
49,1,18,18,53,11.0,2.474191,3.355809,0
53,1,15,13,42,10.0,2.886186,1.313814,0
40,2,8,10,55,10.5,1.782713,3.992287,0
30,2,1,1,43,7.3,1.013465,2.125535,0
43,2,9,7,68,4.6,1.771605,1.356395,0
26,2,3,3,40,6.7,1.293845,1.386155,0
26,1,3,4,42,16.1,2.647834,4.114166,0
26,1,2,3,39,19.8,4.799956,2.922044,1
56,2,5,3,72,13.4,5.075343,4.572657,1
24,1,3,4,30,16.0,2.609116,2.190884,0
33,1,7,8,40,9.1,1.372054,2.267946,0
41,2,13,16,57,19.9,3.535716,7.807284,1
31,1,3,3,31,2.9,0.418988,0.480012,0
22,1,1,1,33,9.4,1.87174,1.23026,0
34,1,9,5,32,12.5,2.685678,1.314322,1
27,1,4,4,28,6.6,0.894436,0.953564,0
23,1,3,4,33,8.2,1.135885,1.570115,0
40,1,4,4,52,17.3,3.595574,5.400426,1
28,1,3,4,27,12.9,1.48024,2.00276,1
34,1,10,7,48,7.1,2.321896,1.086104,0
42,1,14,12,47,8.0,2.294196,1.465804,0
22,1,0,0,31,10.0,1.177357,1.922643,0
35,1,6,6,39,5.2,1.237319,0.790681,0
30,1,3,3,34,6.3,0.650838,1.491162,0
41,2,1,1,62,19.5,8.070798,4.019202,0
37,1,6,6,54,4.8,1.237771,1.354229,0
37,3,12,14,64,11.8,3.947516,3.604484,0
31,4,5,6,52,13.5,2.547441,4.472559,1
34,3,1,1,50,23.8,5.586154,6.313846,0
43,3,5,3,67,8.7,2.375606,3.453394,0
30,3,7,4,54,14.1,4.766184,2.847816,0
51,1,16,12,49,13.6,3.950882,2.713118,0
41,2,14,8,50,7.0,1.94295,1.55705,0
45,1,9,5,61,13.9,4.352787,4.126213,0
40,3,4,6,44,11.4,2.293013,2.722987,0
51,1,6,7,60,16.1,4.248076,5.411924,1
32,4,7,9,56,11.0,2.015626,4.144374,0
52,5,23,28,74,4.5,1.931272,1.398728,0
25,1,1,1,27,6.9,1.196553,0.666447,0
47,2,19,27,71,15.9,4.179623,7.109377,0
30,1,8,7,47,9.7,2.755994,1.803006,1
34,1,7,9,32,3.3,0.613019,0.442981,0
25,3,2,2,57,27.7,8.961231,6.827769,0
26,3,4,3,50,25.4,4.814749,7.885251,1
27,2,2,2,51,14.8,4.420955,3.127045,0
30,1,5,4,38,1.2,0.166915,0.289085,0
23,1,0,0,41,6.9,1.657168,1.171832,0
25,1,4,5,29,9.5,1.75727,0.99773,1
24,1,0,0,35,3.7,0.859674,0.435326,0
29,3,5,7,47,17.0,4.63032,3.35968,1
39,1,9,11,44,23.8,7.108251,3.363749,0
39,1,13,12,41,13.2,2.022365,3.389635,0
34,2,1,1,34,4.7,0.507885,1.090115,0
34,5,6,4,52,5.9,1.999215,1.068785,1
30,1,5,7,28,4.8,0.6179,0.7261,0
46,1,15,21,51,10.0,2.518672,2.581328,0
27,1,4,2,31,1.7,0.23934,0.28766,0
52,2,10,6,75,23.4,9.667193,7.882807,0
28,1,5,6,35,4.8,0.521001,1.158999,0
43,2,11,8,51,1.2,0.334828,0.277172,0
41,1,8,4,46,11.1,3.268456,1.837544,0
29,1,1,1,43,13.1,3.173872,2.459128,0
51,1,12,9,46,6.3,1.040153,1.857847,0
41,1,1,1,45,2.6,0.498985,0.671015,0
26,1,2,2,38,5.9,1.473943,0.768057,0
31,1,1,1,32,23.0,2.980187,4.379813,0
28,1,5,6,39,12.1,2.963439,1.755561,0
29,3,1,1,36,4.2,0.958099,0.553901,0
50,2,6,5,49,3.0,0.508298,0.961702,0
32,1,5,6,42,2.2,0.486651,0.437349,0
31,1,5,6,38,15.0,3.290645,2.409355,1
41,1,10,8,56,2.9,0.991424,0.632576,1
22,1,1,1,38,5.0,1.192975,0.707025,0
28,4,2,3,38,15.4,2.977587,2.874413,0
38,2,13,7,51,0.9,0.171517,0.287483,0
30,3,7,5,52,7.9,1.675404,2.432596,0
36,1,3,3,38,4.5,0.99855,0.71145,0
25,1,1,1,26,14.8,2.111358,1.736642,0
55,1,25,32,49,3.2,0.800467,0.767533,0
48,3,4,3,75,8.4,2.077795,4.222205,0
23,1,2,2,24,6.2,0.474002,1.013998,0
25,2,3,4,31,0.8,0.158191,0.089809,0
36,1,4,4,42,1.6,0.26527,0.40673,0
24,2,4,5,44,7.5,2.061982,1.238018,0
28,1,3,3,43,10.8,1.723451,2.920549,1
48,1,6,3,56,12.7,3.190988,3.921012,1
39,4,7,7,50,17.3,3.985671,4.664329,0
41,2,0,0,64,11.0,2.276512,4.763488,0
37,2,8,8,36,6.8,1.583814,0.864186,0
42,2,6,5,65,4.4,0.945254,1.914746,0
47,2,6,7,65,6.4,2.585097,1.574903,1
32,3,6,7,64,3.2,1.325994,0.722006,0
29,1,7,9,46,2.0,0.419555,0.500445,0
29,1,1,1,41,5.6,1.187312,1.108688,0
40,1,6,7,43,7.5,1.677422,1.547578,0
45,1,8,8,47,6.4,1.286176,1.721824,1
23,2,1,1,31,6.9,1.006438,1.132562,0
33,1,4,3,49,14.3,3.477147,3.529853,0
28,1,6,6,32,1.2,0.118644,0.265356,0
38,1,5,4,38,13.2,3.419021,1.596979,0
48,2,19,25,45,2.6,0.811721,0.358279,0
38,2,3,3,53,19.8,6.147763,4.346237,0
23,1,3,3,31,8.0,0.796044,1.683956,0
28,3,0,0,41,3.1,0.684699,0.586301,0
30,1,7,6,38,6.1,1.522021,0.795979,0
26,1,3,4,33,13.0,2.672987,1.617013,0
38,3,3,4,67,33.3,6.927793,15.383207,0
40,1,9,10,37,4.1,0.889634,0.627366,0
47,1,20,11,57,1.7,0.582694,0.386306,0
24,1,1,1,43,23.7,5.647898,4.543102,0
26,2,5,5,50,2.9,0.60507,0.84493,1
23,1,1,1,27,5.0,0.464164,0.885836,0
28,1,6,7,45,4.9,1.14136,1.06364,1
32,4,7,8,53,5.0,1.53089,1.11911,0
35,1,10,10,50,5.6,1.597348,1.202652,0
33,2,3,4,37,6.3,1.442188,0.888812,0
26,1,3,2,32,11.5,1.420736,2.259264,0
28,2,6,7,44,9.4,2.454384,1.681616,0
32,1,4,2,37,13.6,1.982638,3.049362,0
29,1,1,1,45,7.4,1.472589,1.857411,0
39,3,2,3,66,14.7,6.575079,3.126921,0
27,1,5,5,35,5.0,1.051142,0.698858,0
